Rank,Title,Author,Publisher,Publish Date,Sale Price,Original Price,Discount Rate,Sale Index,Review Count,Rating,Detail Link,Description
930,쉽고 빠르게 익히는 실전 LLM,"시난 오즈데미르, 신병훈",한빛미디어,2025년 03월,27000,30000,10%,759,14,8.4,https://www.yes24.com/product/goods/144087363,"최신 LLM 트렌드와 실무를 가장 쉽고 빠르게 배우는 방법
GPT부터 라마, 클로드 모델까지 완성형 실전 LLM 가이드
이 책은 LLM 개발 단계별 가이드, 모범 사례, 실제 사례 연구, 실습 예제를 통해 LLM이 생소했던 사람도 당장 개발을 시작할 수 있을 만큼 LLM에 대한 전반적인 지식을 쉽고 친절하게 설명한다. 또한, LLM을 현업에서 최적화하고 배포하는 실무적인 내용까지 다루어, 입문자부터 전문가까지 폭넓게 활용할 수 있는 완성형 가이드이다.
더욱 심화된 내용으로 돌아온 2판은 최신화된 미세 조정(Fine-tunning), 오픈 소스와 클로즈드 소스 LLM 비교 및 전략적 활용법, 데이터 형식 및 파라미터 설정법, 임베딩 최적화, 고급 프롬프트 엔지니어링, LLM 평가를 다루며 최신 트렌드에 맞춰 RAG 챗봇, 추천 시스템, 강화 학습 기반 AI 정렬(RLHF/RLAIF), 멀티모달 트랜스포머 구축까지 다룹니다. LLM의 입문서이자, 실전 가이드인 이 책을 통해 AI 기술의 선두가 되어 보자."
931,스마트폰 완전정복,임선강,디지털콘텐츠그룹,2025년 03월,18000,20000,10%,120,0,0.0,https://www.yes24.com/product/goods/144080810,"이번에 출간하는 책은 16년 동안 뉴미디어 마케팅 교육(스마트폰, SNS마케팅 등)을 해오고 있는 ㈜디지털콘텐츠그룹에서 액티브 시니어ㆍ실버 세대가 더욱 즐겁고 편리하게 스마트폰을 활용할 수 있도록, 시니어 눈높이에 맞춰 보기 쉽게 제작한 책이다. 책 크기도 A4 크기이고 글자 크기도 12포인트로 제작하여 액티브 시니어ㆍ실버 분들이 책을 보는 데 있어 매우 편하게 되어 있다. ㈜디지털콘텐츠그룹은 16년 동안 액티브 시니어ㆍ실버들에게 스마트폰 활용 교육을 하면서 꼭 필요한 스마트폰 활용 기능이 무엇인지 누구보다도 잘 알고 있다. 따라서 ㈜디지털콘텐츠그룹에서 발행한 이 책은 스마트폰 활용을 잘 못하시는 액티브 시니어ㆍ실버 분들에게 훌륭한 스마트폰 기본 활용의 지침서가 될 것이다.
또한, 전국에서 스마트폰 활용 교육을 하고 계시는 스마트폰 강사님들도 이 책을 스마트폰 기본 교육 시 교재로 사용하시면 강사님과 수강생 분들에게 많은 도움이 되실 거라 자부한다. 현재 액티브 시니어ㆍ실버들을 위한 스마트폰 활용 중급편, 고급편 뿐만 아니라 스마트폰 교육 관련 다양한 분야도 출간 중에 있다. (예를 들어 스마트폰 카메라, 스마트폰 UCC, 유튜브 크리에이터, 블로그 등) ㈜디지털콘텐츠그룹은 2010년도부터 스마트폰 활용 교육을 전문적으로 해오고 있다. 스마트폰 교육 전문가를 양성하기 위해서 국내 최초로 스마트폰 강사 자격증인 [ 스마트폰 활용지도사 ] 교육을 통해 현재까지 5,000명 이상 되는 분들을 양성했다. 자격을 취득하고 훈련을 통해 전문가로 거듭난 [ 스마트폰 활용지도사 ] 선생님들은 전국 각 기관 및 단체에서 왕성히 활동을 하고 있다. 이번 책 구성도 전국에서 강의를 하는 스마트폰 활용지도사 선생님들의 교육 커리큘럼을 참고해서 탄생하게 된 것이다. 필요로 하는 전부를 담아내지는 못하지만 그래도 이번 책을 통해 스마트폰 활용 교육 강사님들이나 수강생들 모두에게 도움이 되었으면 좋겠다. ㈜디지털콘텐츠그룹이 항상 강조하고 있는 ""스마트폰 제대로 배우고 익히면 인생이 즐거워지고 비즈니스가 풍요로워집니다!""를 대한민국 국민 모두가 공감하고 제대로 스마트폰 활용을 하셨으면 하는 바람이 간절하다."
932,우아한 C 언어 코딩 패턴,"크리스토퍼 프레셰른, 정기훈",인사이트(insight),2025년 04월,28800,32000,10%,258,1,10.0,https://www.yes24.com/product/goods/144026018,"C 프로그래밍에 대한 전문가의 조언은 정말로 찾기 쉽지 않다. 객체 지향 프로그래밍 언어에 대한 지침서는 굉장히 많지만, 이보다 더 오래된 언어인 C 언어에 대한 도움말은 거의 없다. 『우아한 C 언어 코딩 패턴』은 대규모 프로그램의 설계 결정 시 참고할 수 있는 지침을 제공한다. 예제를 통해 이 지침들을 단계별로 조금씩 적용하는 방법을 익히고 실전에서 어떻게 활용할 것인가에 대한 감각을 쌓을 수 있다.
저자는 이 책을 통해 C 프로그램을 구조화하고, 오류에 대처하고, 유연한 인터페이스를 설계하는 방법에 대한 질문에 답한다. 특정 패턴을 찾고 있든 특정 주제에 대한 설계 결정에 필요한 개요를 찾고 있든 이 책이 그 길을 안내해 줄 것이다. 1부에서는 C 프로그래밍 언어에 특화된 실무 설계 지식을 구현하는 방법을 배운다. 2부에서는 C 프로그래밍 패턴을 적용하여 더 큰 프로그램을 구현한 사례를 소개한다. 좋은 설계 결정이라는 관점에서 패턴이 어떻게 개발자의 업무를 더 쉽게 만들어 주는지 배우게 될 것이다."
933,김변호사의 스마트한 AI 활용법,김변호사 팀,(주)박영사,2025년 03월,18000,18000,0%,1104,1,8.0,https://www.yes24.com/product/goods/144024813,"『김변호사의 스마트한 AI 활용법』은 60여 명의 변호사님들과 함께한 ‘김변호사 AI 스터디’를 바탕으로 ‘AI 시대의 변호사 업무 혁신’의 정수를 담았다. 또한, 고려대학교 ESEL 데이터·AI 법 최고위과정에서 최고의 후기를 받았던 강의 일부도 함께 수록되어 있다. 생성형 AI로 법률 리서치와 문서 작성에 속도를 붙이고, 검색형 AI로 더욱 효율적으로 유용한 판례나 규정을 검색하여 문제를 해결하는 방법도 확인하실 수 있다."
934,코딩 자율학습 잔재미코딩의 파이썬 데이터 분석 입문,Dave Lee,길벗,2025년 04월,23400,26000,10%,1086,32,9.9,https://www.yes24.com/product/goods/143822293,"핵심만 쏙쏙!
반복 학습으로 데이터 인재로 거듭나기
이 책은 데이터 분석을 체계적으로 익히려는 분과 파이썬을 배웠지만 다음 단계로 무엇을 해야 할지 고민인 분을 위한 책이다. 파이썬 데이터 분석 라이브러리인Pandas를 사용해 데이터를 불러와 분석하는 방법을 다루고, Pandas의 기본 데이터 구조와 기능은 물론 전처리 방법과 Plotly를 사용한 데이터 시각화까지 소개한다. 반복 학습으로 파이썬으로 데이터를 처리하는 데 익숙해지고, Pandas의 다양한 기능을 점진적으로 익히며, 실무 예제로 데이터 분석 작업을 수행함으로써 여러 형식의 데이터를 분석해 인사이트를 도출하는 과정을 배운다.
부록에서는 데이터 분석을 어디서부터 어떻게 공부해야 할지 막막한 분을 위해 데이터 분야의 큰 그림을 그려 주는 로드맵을 제공한다. 또한, 데이터 분야를 업으로 삼으려는 분을 위해 학습 전략과 생성형 AI 도구를 데이터 분석에 활용하는 방법도 소개한다. 데이터 분석의 중요성을 이해하고 데이터 관련 직업을 준비하는 데 도움을 받을 수 있다."
935,AI 사고철학,"이준헌, 조민호",더로드,2025년 03월,18000,20000,10%,84,1,10.0,https://www.yes24.com/product/goods/143666426,"『AI 사고철학』은 인공지능, 특히 Chat GPT와 같은 대형언어모델(LLM)이 데이터를 학습하는 원리와, 인간의 학습 과정을 비교하여 부모와 교육자들에게 새로운 교육 패러다임을 제시하는 책이다. LLM의 학습 프로세스는 기본적으로 Data 입력, 반복 학습, 피드백을 통한 개선으로 이루어지며, 이는 사람이 학습하는 과정과 매우 유사합니다. 하지만 가장 중요한 차이점은 감정적 상호작용, 사회적 관계, 그리고 창의성 개발에서 드러난다. 사람이 '기초부터 천천히' 학습하는 것이 왜 중요한지, 단계별 맞춤형 학습 전략이 지능 발달에 어떻게 기여하는지에 대해 구체적이고 실질적인 방법이 담겨있다."
936,메타버스와 인공지능 교육,한송이,커뮤니케이션북스,2025년 03월,12000,12000,0%,135,0,0.0,https://www.yes24.com/product/goods/143650322,"AI와 메타버스가 교육을 혁신하고 있다. AI는 맞춤형 학습을 지원하고, 메타버스는 몰입형 교육 환경을 제공하며, 이를 통해 교육의 한계를 뛰어넘고 있다. 코로나19 이후 디지털 학습이 확대되면서 AI 기반 적응형 학습과 메타버스 플랫폼이 중요한 역할을 하고 있다. AI와 메타버스의 교육적 적용과 혁신 사례를 탐구하며, 미래 교육의 방향을 제시한다."
937,랭체인 & 랭그래프로 AI 에이전트 개발하기,서지영,길벗,2025년 03월,26100,29000,10%,708,24,9.6,https://www.yes24.com/product/goods/143646468,"LLM만으로 항공권 예약 같은 작업이 가능할까? AI 에이전트라면 가능하다!
랭체인, 랭그래프, 랭스미스, 오토젠, AutoGPT, 크루AI, 라마인덱스로 똑똑한 AI 서비스를 만들어 보자!
LLM의 최신 트렌드와 AI 생태계의 변화를 깊이 있게 살펴보고, 지금 필요한 AI 에이전트 기술을 빠르게 배워 사용할 수 있도록 개념, 활용, 실습을 한 권에 담았다. AI 에이전트의 핵심 개념을 이해하고, 개념을 활용하기 위한 프레임워크들을 익히고, 이를 사용해 AI 에이전트를 다양하게 구현해보는 것까지 효율적으로 학습할 수 있도록 구성했다. 실습 파트에서는 랭체인을 비롯한 8가지 프레임워크를 사용하여 다양한 AI 에이전트 서비스를 직접 만들어 볼 수 있다. 특정 유튜브 채널에서 데이터를 검색하거나, AutoGPT 에이전트를 ‘코드 멘토’로 활용하거나, Tavily를 이용해 정보를 검색하는 것은 물론, 랭스미스를 활용해 디버깅, 성능 평가, 모니터링도 할 수 있다. 또한, 마지막으로 AI 에이전트와 마이크로소프트 365(M365) 코파일럿 에이전트를 비교 분석해본다."
938,시니어를 위한 똑똑한 AI 생활 with 챗GPT,진현주,시대인,2025년 03월,11700,13000,10%,324,13,9.7,https://www.yes24.com/product/goods/143574962,"큰 그림과 예제로 쉽고 재미있게 배우는 유쾌한 챗GPT 입문서!
컴퓨터의 챗GPT 기본 화면 구성부터
스마트폰 챗GPT 앱의 음성 모드 사용 방법까지
챗GPT 사용의 핵심만 모았다!
친절한 설명은 덤! 누구나 쉽고 빠르게 마스터할 수 있습니다.
『시니어를 위한 똑똑한 AI 생활 with 챗GPT』는 챗GPT가 처음인 시니어를 위하여 챗GPT의 기본 개념부터 AI와의 대화에 꼭 필요한 기능 등을 살펴보는 챗GPT 입문서로 컴퓨터에서의 챗GPT 사용법부터 스마트폰 앱을 활용한 음성 모드 사용법까지 챗GPT 생활의 필수 내용만 선별하여 담았다. 큰 글자와 그림으로 자녀의 도움 없이도 혼자서 충분히 해낼 수 있으며 또한, 과정을 단순화하여 학습의 부담감을 줄였다. 챗GPT의 기초부터 꼼꼼히 배우고 싶은 분들에게 이 책을 추천한다."
939,선생님을 위한 8282 업무 자동화 with AI+파이썬+노코드,"강우혁, 김송희, 서승희, 송석리, 한솔, 정보 더 보기/감추기, 강우혁, 김송희, 서승희, 송석리, 한솔, 한준구, 황수빈",골든래빗,2025년 04월,25200,28000,10%,3039,6,10.0,https://www.yes24.com/product/goods/143533211,"나이스도, 한글도, 엑셀도 손쉽게 그리고 순식간에!
수업 준비도! 행정 처리도! 혁신적인 업무 자동화를 원한다면
72가지 미친 자동화 예제 지금 만나보자!
선생님의 업무 부담을 획기적으로 줄여줄 실전 가이드, 『선생님을 위한 8282 업무 자동화 with AI+파이썬+노코드』가 출간되었다. 이 책은 교육 현장에서 꼭 필요한 행정 업무, 출석 관리, 상담 기록, 문서 작성 등을 자동화하는 방법을 바로 사용할 수 있는 실무 중심으로 안내한다. 자동화 경험이 없는 선생님도 쉽게 따라 할 수 있는 노코드 도구부터, 파이썬 코드까지 단계별 실습을 제공한다. 코드를 다 이해하지 않아도 괜찮다. 챗GPT와 같은 생성형 AI를 활용해 자동화 코드를 만드는 방법도 알려드리니 걱정하지 말자. 복붙으로 바로 쓸 수 있도록 자동화 파일도 제공한다. 반복 업무, 단순 업무에서 해방되자. 더 이상 업무에 치이지 말자! 클릭 몇 번, 코드 몇 줄로 업무 효율을 높이고 남은 시간은 선생님 자신을 위해, 학생들을 위해 고민하는 시간으로 활용해보자."
940,ChatGPT와 함께 하는 데이터 분석 기행,"정의범, 김대수, 이돈희",도서출판청람(이수영),2025년 03월,33000,33000,0%,48,0,0.0,https://www.yes24.com/product/goods/143373537,"OpenAI가 개발한 ChatGPT는 자연어 처리와 데이터 해석 능력을 결합하여 누구나 쉽게 데이터를 분석할 수 있도록 돕는 혁신적인 도구이다. 단순한 질문-답변을 넘어서 데이터 처리, 시각화, 통계 분석, 모델링에 이르기까지 데이터 분석의 모든 단계를 지원한다. 따라서 『ChatGPT와 함께 하는 데이터 분석 기행』은 ChatGPT를 활용하여 누구나 데이터 분석을 쉽게 하는 데 초점을 두고, 생성형 AI와 데이터 분석의 융합, ChatGPT를 활용한 데이터 분석 기법, 기술통계와 가설검증, 상관관계 및 회귀분석, 네트워크 분석, 텍스트 마이닝 그리고 행위자(에이전트) 기반 모델링까지 폭넓은 주제를 다루고 있다.
본서는 단순한 데이터 분석 매뉴얼이 아니라 ChatGPT와 함께 하는 데이터 분석 기행의 동반자가 되고자 한다. 데이터 분석은 이제 기술적인 도전이 아니라 누구나 즐길 수 있는 창의적인 과정이 되고 있다. ChatGPT와 함께 데이터의 복잡함을 넘어 새로운 가능성을 발견할 수 있을 것이다."
